,tilt x,L3 tilt x,L2 tilt x,L1 tilt x,W tilt x,tilt y,L3 tilt y,L2 tilt y,L1 tilt y,W tilt y,thickness,FP-L3 d,L3-L2 d,L2-L1 d,L1-W d,dec x,L3 dec x,L2 dec x,L1 dec x,W dec x,dec y,L3 dec y,L2 dec y,L1 dec y,W dec y
0,-4.0,0.9445733553731047,0.9270486461907795,0.9573832858886981,0.9619084818844174,-4.0,0.9068765810539662,0.9270973215219561,0.9563495634839988,0.9615954900706576,-15.0,0.7478953417456945,0.9441090270985875,0.9083921765367264,0.8846812953138026,-40.0,0.8500560332625472,0.5487802945767932,0.9772546067284696,0.8464742861555125,-40.0,0.8284200074831625,0.49555721913137285,0.9590355592145283,0.8483277907188338
1,-3.92,0.9459575446931474,0.9278178050869128,0.9574956476943379,0.961905699917969,-3.92,0.9088704030355363,0.9280332649400778,0.9564816191172085,0.9615985016908097,-14.7,0.7559110508370043,0.9448202917381174,0.9107167532823373,0.8879118357287392,-39.2,0.8520630021216973,0.5432998353817203,0.9767373365142378,0.8859981201518053,-39.2,0.8299507903465204,0.4977932617861535,0.9602216014612821,0.8481433199122832
2,-3.84,0.9473021698913173,0.9286125071251106,0.9576068822233239,0.9619028917505598,-3.84,0.9108326812085354,0.9291311401248699,0.9566126042604606,0.9616015050734309,-14.4,0.7638351678303866,0.9455160496245973,0.912991009264671,0.8910819188699108,-38.4,0.8531829676434022,0.5444608451094965,0.9763191559996813,0.8855910026838794,-38.4,0.8317629384918286,0.5010038174482182,0.9616861431356629,0.8478494281213108
3,-3.76,0.9486069447418868,0.9291559429380161,0.9577169965139122,0.9619000573412941,-3.76,0.9127630284791928,0.9302052065655153,0.9567425248359333,0.9616045002486867,-14.1,0.7716630013766833,0.946196113633293,0.9152147682314705,0.8941908394146943,-37.6,0.8555386146544559,0.5846918696067184,0.9758267677838889,0.8854285312236336,-37.6,0.8339268948801147,0.5019650019399866,0.9631053294395858,0.8873583018938845
4,-3.68,0.9498715917861259,0.9303118408067225,0.9578259974815895,0.9618971966882439,-3.68,0.9146610632296003,0.9308664671771169,0.9568713866352315,0.9616074871859052,-13.8,0.779389900660345,0.9468602976842553,0.9173878639969199,0.8972379050996326,-36.8,0.8580546005995465,0.5853411797516478,0.9753210067801564,0.8853613770730288,-36.8,0.8361332577800995,0.5049642334482396,0.964250240412813,0.9268033696509788
5,-3.6,0.9510958414780287,0.9308703981740689,0.9579338919446446,0.9618943097509357,-3.6,0.916526408421374,0.9312107236861515,0.9569991953418305,0.9616104659319294,-13.5,0.787011260046273,0.9475084168797528,0.9195101402655841,0.9002224370583609,-36.0,0.8590219471560612,0.5907450886026736,0.9748323360350095,0.8853153097878408,-36.0,0.838278600408464,0.5457602853134125,0.965328496671916,0.9268564210769668
6,-3.52,0.952279432584003,0.9318118053418886,0.9580406866088014,0.9618913965064395,-3.52,0.9183586909104352,0.9318049245724377,0.95712595658228,0.9616134364835993,-13.2,0.794522522618384,0.9481402876157212,0.9215814506997242,0.9031437698810103,-35.2,0.8615859737747374,0.5945120141285893,0.974452114000757,0.8852136084063165,-35.2,0.8406590171753701,0.5480662192752447,0.9665898712442407,0.9267655185350702
7,-3.44,0.9534221121133573,0.9326081254584117,0.9581463881033345,0.9618884569423546,-3.44,0.9201575461176108,0.9323788382613096,0.9572516758597152,0.9616163988258648,-12.9,0.8019191842456701,0.9487557274311156,0.9236016590803467,0.906001251897978,-34.4,0.8633532427692667,0.5961827414591526,0.9739681131838848,0.8851222772154757,-34.4,0.842642835532137,0.5505264483387693,0.9679412145680726,0.9265219512737501
8,-3.36,0.9545236354238179,0.9331710673556902,0.9582510029055473,0.9618854909938793,-3.36,0.9219226124640343,0.932839213987574,0.9573763585704006,0.961619352997601,-12.6,0.809196798954301,0.9493545553977748,0.9255706389082402,0.9087942454637566,-33.6,0.865495057160854,0.5970203589952118,0.9733424539101947,0.8849971837988262,-33.6,0.8440898514646052,0.5936923218355978,0.969030937107458,0.9262104046492102
9,-3.2800000000000002,0.955583767064109,0.9336488706645761,0.9583545374914648,0.9618824986355959,-3.2800000000000002,0.9236535339999538,0.9332086829605244,0.9575000100831247,0.961622298965785,-12.3,0.8163509810661241,0.9499365919179746,0.9274882736359664,0.9115221270748048,-32.8,0.868305620674446,0.5976757212892019,0.9726738482907636,0.8848650895164663,-32.8,0.8465824866461387,0.5970490342004049,0.9699804188284367,0.9258045949252407
10,-3.2,0.9566022787608649,0.934095466476443,0.9584569981472244,0.9618794797506142,-3.2,0.925349962076108,0.9337444330433458,0.957622635609067,0.9616252367487448,-12.0,0.8233774094621249,0.9505016588059552,0.9293544564865789,0.9141842875404671,-32.0,0.8717803395977015,0.5998992967437892,0.9721619670094916,0.8847761971542818,-32.0,0.8495207716264211,0.5983530613281708,0.9707524848886977,0.9253312785582088
11,-3.12,0.9575789526054855,0.9343673638601667,0.9585583910611871,0.9618764343481179,-3.12,0.9270115517678883,0.934260676039673,0.9577442403192125,0.9616281663229436,-11.7,0.8302718335789269,0.951049579432769,0.9311690905794103,0.9167801323174777,-31.2,0.875060588617061,0.6022687367907822,0.9716784952832171,0.9246606318826025,-31.2,0.8528058514744035,0.6366686389782577,0.971469612433832,0.9249121932654937
12,-3.04,0.9585135785541482,0.9347177190709401,0.9586587224048887,0.9618733623406743,-3.04,0.9286379664051805,0.9351555201270151,0.9578648292678535,0.9616310877118793,-11.4,0.837030075633007,0.9515801787215951,0.9329320886120169,0.9193090815805425,-30.4,0.8782221974696237,0.6430518671846934,0.9711255569000535,0.9245125479211871,-30.4,0.8559013536403285,0.6390125903399578,0.9722798465660556,0.924428213962895
13,-2.96,0.9594059554150747,0.9354546824505419,0.9587579982277518,0.961870263666086,-2.96,0.9302288735258485,0.936562291576125,0.9579844074267844,0.9616340008720752,-11.1,0.8436480317457759,0.9520932830923735,0.9346433730652755,0.9217705704057747,-29.6,0.8813863464733676,0.6443322774157058,0.9705103138654175,0.9243536214837175,-29.6,0.8589151954118439,0.6378144236845672,0.972946722768761,0.9239002588526362
14,-2.88,0.9602558911625529,0.9360679740720208,0.9588562243942295,0.9618671382382823,-2.88,0.931783948595646,0.9377882365766007,0.9581029796574834,0.9616369058318408,-10.8,0.8501216810930294,0.9525887208432741,0.9363028760156115,0.9241640490368408,-28.799999999999997,0.8844347031195146,0.7208981546878084,0.9697935130470244,0.9641120145277613,-28.799999999999997,0.8617640779876797,0.6420632642162303,0.9735777340319623,0.9235144985502685
15,-2.8,0.9610632028303476,0.936810185490198,0.9589534067736512,0.9618639859975134,-2.8,0.9333028722047918,0.9388919964141774,0.9582205507964047,0.9616398025581046,-10.5,0.8564470857107813,0.9530663218347893,0.9379105391772036,0.9264889830287387,-28.0,0.8880071389243561,0.714505539063686,0.9692333468163968,0.9637952549856574,-28.0,0.8645021129485145,0.6469025848012672,0.9739783428689895,0.9235789471757644
16,-2.7199999999999998,0.9618277161581442,0.9377306644572299,0.9590495510941388,0.961860806814917,-2.7199999999999998,0.9347853317718053,0.9399968495826624,0.958337125497481,0.9616426910044293,-10.2,0.8626203956996923,0.9535259176981563,0.9394663137529932,0.9287448533205402,-27.2,0.8912767132121111,0.7156541260595144,0.9687627558617855,0.963424020782591,-27.2,0.8670255158345487,0.691085919499413,0.9742307012961823,0.9237211139512962
17,-2.6399999999999997,0.9625492667573807,0.9386968952175675,0.9591446630332069,0.9618576006839082,-2.6399999999999997,0.9362310209113677,0.9410608834506533,0.9584527084272727,0.9616455712209602,-9.9,0.8686378507377185,0.95396734183861,0.9409701603633301,0.9309311566164264,-26.4,0.8947480118698485,0.7143849181075619,0.9681936202646684,0.963028621847961,-26.4,0.869671090948705,0.6911164922828138,0.9745731029532216,0.9638051090191837
18,-2.56,0.9632276986012842,0.9394979569763676,0.9592387481122066,0.9618543674053639,-2.56,0.9376396402279791,0.9420565734670118,0.9585673040743916,0.9616484431615886,-9.600000000000001,0.8744957851095627,0.9543904296085843,0.9424220491813889,0.9330474052726251,-25.6,0.8976919359318768,0.7153611863310332,0.9675448720363646,0.9626475519873009,-25.6,0.8727208755292298,0.6960467907812924,0.9747377350538029,0.9637048405213932
19,-2.48,0.963862865447152,0.9404192638406773,0.9593318117800738,0.9618511069556114,-2.48,0.9390108970951129,0.942933730732006,0.9586809169050796,0.9616513067719186,-9.3,0.8801906310305541,0.9547950182393976,0.9438219595976766,0.935093127755639,-24.799999999999997,0.9010230864050476,0.719434245111838,0.9669319176157061,0.9623073178321705,-24.799999999999997,0.8755258332704736,0.7006993717253338,0.9749243501720879,0.9633333145575211
20,-2.4,0.9644546301405542,0.9410458931151818,0.9594238594190999,0.9618478191618166,-2.4,0.9403445055930204,0.9438637804703851,0.9587935512700839,0.9616541620644415,-9.0,0.8857189213393205,0.9552090660147964,0.9451698803709206,0.9370678684709476,-24.0,0.9036446370876887,0.7213871351653125,0.9663777165664679,0.9619976534471074,-24.0,0.8781518929872633,0.7444591759813072,0.974879746854951,0.962707743640215
21,-2.3200000000000003,0.9650028652126079,0.9416417500749473,0.9595148963019363,0.9618445040024143,-2.3200000000000003,0.9416401877546943,0.9447973794658893,0.9589052114534006,0.9616570090116692,-8.7,0.8910772911016452,0.9556659503691839,0.9464658094231371,0.9389711881852364,-23.2,0.9068079034940775,0.7247360970303923,0.9658609847404312,0.9617987119368294,-23.2,0.880742362280276,0.7439258855506172,0.974741659369152,0.9619423523026633
22,-2.24,0.9655074522350645,0.942212148420012,0.9596049275954748,0.9618411612690909,-2.24,0.9428976710792351,0.9454877918195183,0.9590159016454389,0.9616598475708933,-8.4,0.8962624839964044,0.956104343053664,0.9477097538806691,0.9408026640235002,-22.4,0.9090886789567582,0.7285656396780253,0.9653920075708937,0.9617268085043874,-22.4,0.88385550980363,0.7839339189720804,0.9745265565949738,0.9613889301053004
23,-2.16,0.9659682825083135,0.9426852815444076,0.9596939584441643,0.9618377908817705,-2.16,0.9441166912615455,0.946254144823513,0.959125625910957,0.9616626777264302,-8.100000000000001,0.9012713512758029,0.9565240879709287,0.9489017298778991,0.9425618895750821,-21.599999999999998,0.9121533525302165,0.7318732658033531,0.9648492333657006,0.9617547885534306,-21.599999999999998,0.8871526871164983,0.7803043112009523,0.9743899791091148,0.9609833867290368
24,-2.08,0.9663852569712517,0.9432232459442228,0.9597819937783619,0.961834392740642,-2.08,0.9452969909514871,0.9470270604348747,0.9592343882858914,0.9616654994632335,-7.800000000000001,0.9061008576440261,0.9569250310555057,0.9500417626926962,0.9442484751375178,-20.799999999999997,0.9143028495436515,0.8127617695034745,0.9643281142560847,0.9618055384039643,-20.799999999999997,0.89025473543659,0.7840327200527013,0.9741957483911886,0.960832420449921
25,-2.0,0.9667582849492795,0.9437282425124888,0.9598690385000339,0.9618309666467308,-2.0,0.9464383203923262,0.9479375229485296,0.9593421927241377,0.9616683127062932,-7.5,0.9107480818979322,0.9573070202895322,0.9511298863881155,0.9458620477779565,-20.0,0.9175343165046318,0.8057357594257695,0.9638508239568371,0.9618997134512384,-20.0,0.8933498550516356,0.8272916838285157,0.9738238098527467,0.9607773108336262
26,-1.92,0.967087287377977,0.9443765780653657,0.9599550974998853,0.9618275125207267,-1.92,0.947540438060547,0.9487585470816352,0.9594490430156459,0.9616711174476632,-7.2,0.9152102206911511,0.9576699058048529,0.9521661440062499,0.9474022514075244,-19.2,0.9201036034938945,0.8061634451536398,0.9633646145842069,0.9619173850756115,-19.2,0.896509208371742,0.8305635023262614,0.9733451617864831,0.9608683773607422
27,-1.8399999999999999,0.9673721926476315,0.94495947501093,0.9600401754131868,0.9618240301860352,-1.8399999999999999,0.9486031076669861,0.9495929353614773,0.9595549429603001,0.9616739136508495,-6.9,0.9194845902374885,0.9580135399608994,0.9531505873269608,0.9488687469933553,-18.4,0.9238737986507033,0.8108367217030326,0.9628706416515171,0.9618904269215229,-18.4,0.8995062988994035,0.8298231973709147,0.9727311192678674,0.9609566729610102
28,-1.7599999999999998,0.9676129398740606,0.9457204267798761,0.960124276949422,0.9618205195062554,-1.7599999999999998,0.9496261026450549,0.9504286734763562,0.9596598962241604,0.9616767012614572,-6.6,0.9235686285640432,0.9583377772671595,0.9540832768979984,0.9502612125306449,-17.599999999999998,0.9275485811491564,0.8134318247902292,0.9625583427309633,0.9618491637627434,-17.599999999999998,0.9025003732876884,0.832687660629173,0.9720972770991833,0.9610802415147236
29,-1.6800000000000002,0.9678094780678156,0.9466088846588719,0.9602074066137101,0.9618169803182421,-1.6800000000000002,0.950609203474295,0.9513170022267868,0.959763906403684,0.9616794802488484,-6.300000000000001,0.9274598980111655,0.9587039807777754,0.9549642817565743,0.9515793432921307,-16.799999999999997,0.9311170716055358,0.8137418163821257,0.9622439416726166,0.9617960136656286,-16.799999999999997,0.9055860897427513,0.8721333223427012,0.9713878366992452,0.9611734429261419
30,-1.6,0.967961765199663,0.9476638737511855,0.9602895688635827,0.9618134124767984,-1.6,0.9515521984511218,0.9521700734073718,0.9598669770006052,0.9616822505625682,-6.0,0.9311560877331253,0.9590513398906546,0.9557936796709017,0.9528228518130598,-16.0,0.9345680123860963,0.8175829896565407,0.9617745092784762,0.9617576209363626,-16.0,0.9084970448290626,0.8687750438425854,0.9709668051282072,0.9612704425693019
31,-1.52,0.9680697693033086,0.9486972887822899,0.9603707681029913,0.9618098158221745,-1.52,0.9524548839430474,0.952955204676934,0.9599691114530324,0.9616850121551898,-5.700000000000001,0.9346550142282275,0.95937919424235,0.9565715567228565,0.9539914679655374,-15.2,0.9378898252039494,0.818128096384457,0.9614710904203444,0.9617357498088136,-15.2,0.9114713522551137,0.9087431550995427,0.9704118476735941,0.9613599350566134
32,-1.44,0.9681334677957468,0.9496336882279947,0.9604510085867038,0.961806190183327,-1.44,0.9533170636676672,0.953695514041064,0.9600703130950109,0.9616877649763877,-5.4,0.9379546244619196,0.9596874072724151,0.9572980074389925,0.9550849391991575,-14.399999999999999,0.9410706753324954,0.8892949276789817,0.961106028296108,0.9617357498088092,-14.399999999999999,0.9146188718665875,0.9102359225654282,0.9695108716398485,0.9613902252183599
33,-1.3599999999999999,0.9681528479534128,0.9505432586116659,0.9605302944868349,0.9618025353694093,-1.3599999999999999,0.9541385498488348,0.9543681053830187,0.9601705851980258,0.9616905090017767,-5.1,0.9410529967684066,0.9599758447785355,0.9579731346570967,0.9561030304256901,-13.599999999999998,0.9440985478599696,0.8875428993470383,0.9610441443416207,0.9617357498088096,-13.599999999999998,0.9178170738278983,0.9157054274021005,0.9686307415085156,0.9614112847324094
34,-1.2799999999999998,0.9681279062751558,0.951403303908105,0.9606086299735846,0.961798851218232,-1.2799999999999998,0.9549191630423103,0.9550461463970058,0.9602699309052146,0.9616932441642884,-4.800000000000001,0.9439483427561496,0.960244375051146,0.958597049406364,0.9570455241499678,-12.799999999999997,0.9469613331689046,0.8872148036496509,0.9608691943911714,0.9617357498088022,-12.799999999999997,0.9209957759010067,0.9187294883246949,0.9675836230569022,0.9614321250792546
35,-1.1999999999999997,0.9680586504003504,0.9522327029824644,0.9606860189828244,0.9617951375425458,-1.1999999999999997,0.9556587312693675,0.9556944299666835,0.9603683533458972,0.9616959703853205,-4.5,0.9466390086481851,0.9604928686733403,0.9591698707865526,0.9579122206323858,-12.0,0.9496469201730503,0.8855352979512634,0.9606677317425948,0.9617357498087837,-12.0,0.9239784817128676,0.9253634978439667,0.966811044754932,0.9614527462338127
36,-1.12,0.9679450951893278,0.9530388751852529,0.9607624655121022,0.9617913941538981,-1.12,0.9563570909426526,0.9563128018912601,0.9604658555192758,0.9616986876495791,-4.200000000000001,0.9491234764001648,0.9607211988663704,0.9596917259609699,0.9587029378098079,-11.2,0.9521433033199984,0.8871127801843025,0.9602668960834433,0.9617357498088117,-11.2,0.926753100630171,0.9326971662954406,0.9661385673021939,0.9614731481871626
37,-1.04,0.9677872669835017,0.9538215949746898,0.9608379733376686,0.9617876208622753,-1.04,0.9570140877524577,0.9569011052391582,0.9605624403361415,0.9617013958553597,-3.9000000000000004,0.9514003650645789,0.9609292412191124,0.9601627500467513,0.9594175114178353,-10.399999999999999,0.9544386895052765,0.8867165375411891,0.9599520703095534,0.9617357498088053,-10.399999999999999,0.9296410759250773,0.9401937542586777,0.9655961689267523,0.9614933309193323
38,-0.96,0.9675852010702991,0.9545806227853889,0.9609125463071874,0.9617838174511191,-0.96,0.9576295738138298,0.957459180133328,0.9606581106952052,0.961704094970967,-3.5999999999999996,0.9534684316540952,0.9611168739242948,0.9605830859723099,0.9600557950531942,-9.599999999999998,0.9565216188564538,0.887835138602768,0.9599874213575934,0.9617357498088169,-9.599999999999998,0.9328447319535249,0.9480739836754002,0.9646831975810017,0.9615132944197117
39,-0.8799999999999999,0.9673389422078847,0.9553157053469047,0.9609861879982909,0.9617799837555845,-0.8799999999999999,0.958203412076389,0.9579868638237796,0.9607528693399913,0.9617067849365509,-3.3000000000000007,0.9553265719668677,0.961283977721164,0.9609528843963889,0.9606176601267089,-8.799999999999997,0.9583810804450533,0.8927530496168165,0.95998793605359,0.9617357498088016,-8.799999999999997,0.9358393728321874,0.9547253783266515,0.9635876974604719,0.9615330386464808
40,-0.7999999999999998,0.9670485452825476,0.9560265758788343,0.9610589020863536,0.9617761195493324,-0.7999999999999998,0.9587354705644942,0.9584839903346705,0.9608467188935034,0.9617094656617725,-3.0,0.9569738215452456,0.9614304359614521,0.9612723036568444,0.9611029960425048,-8.0,0.9600066376975476,0.8985562835781304,0.959799830599089,0.9617357498087835,-8.0,0.9389089644416506,0.9604018897119165,0.9628981410211682,0.9615525636226303
41,-0.7199999999999998,0.9667140744264627,0.9567129543330117,0.961130692000188,0.961772224615663,-0.7199999999999998,0.959225629189544,0.958950390674477,0.9609396620462067,0.9617121371034163,-2.700000000000001,0.9584093560358287,0.9615561345463374,0.9615415096738171,0.961511710021538,-7.199999999999996,0.961388547249601,0.9048113517527979,0.9598129181886844,0.9617357498087824,-7.199999999999996,0.941865723507172,0.9650829249422763,0.962583027683383,0.9615718692961184
42,-0.6400000000000001,0.9663356035549459,0.9573745475888049,0.9612015611726525,0.9617682986932665,-0.6400000000000001,0.9596737753003062,0.9593858925517167,0.9610317012969217,0.9617147991789665,-2.4000000000000004,0.9596324918118125,0.961660962119953,0.9617606757548302,0.9618437273790928,-6.399999999999999,0.962517878237285,0.9109658609939555,0.959868485101071,0.9617357498088088,-6.399999999999999,0.9447412169923293,0.968753333241511,0.9623268924966315,0.9615909556665657
43,-0.56,0.9659132148333738,0.9580110497799545,0.9612715129543717,0.961764341638823,-0.56,0.9600798029187455,0.9597903202924093,0.9611228390284154,0.9617174518167334,-2.0999999999999996,0.9606426862499253,0.9617448099165944,0.9619299826107622,0.9620989913427889,-5.600000000000001,0.9633866244767261,0.918453535082206,0.9599658854805917,0.9617357498088072,-5.600000000000001,0.9473835984224762,0.9714035030644566,0.9621081925124415,0.9616098227076023
44,-0.48,0.9654470008660645,0.9586221424880966,0.9613405505648214,0.961760353186252,-0.48,0.9604436176207998,0.9601634948564143,0.9612130776662944,0.9617200949700536,-1.8000000000000007,0.9614395380715726,0.9618075719218875,0.9620496182048082,0.9622774630373686,-4.799999999999997,0.9639878064280716,0.9270209244743338,0.9601043353509817,0.9617357498088056,-4.799999999999997,0.9497830343718168,0.9730294013236777,0.961928605824933,0.9616284704243749
45,-0.3999999999999999,0.9649370638416547,0.9592074949409579,0.9614086771732544,0.9617563331020874,-0.3999999999999999,0.9607651312735027,0.9605052337189938,0.9613024194588448,0.9617227285329085,-1.5,0.962022786917758,0.9618491448092255,0.9621197776408646,0.9623791217203939,-4.0,0.9643155704012122,0.9349622965657179,0.9602829129052988,0.9617357498087813,-4.0,0.9519383503859861,0.9736325546458557,0.9617895736440447,0.9616468987874487
46,-0.31999999999999984,0.9643835152892614,0.9597667643935478,0.9614758958676839,0.9617522811736182,-0.31999999999999984,0.9610442661580931,0.9608153507660029,0.9613908666062337,0.9617253524115276,-1.200000000000001,0.9623923139960258,0.9618694280059833,0.9621406631064505,0.9624039645529523,-3.1999999999999957,0.9643652639797777,0.9420830851611071,0.9605005583355188,0.9617357498087826,-3.1999999999999957,0.9544380897714889,0.9732199737911819,0.9616922937337629,0.961665107782427
47,-0.23999999999999977,0.9637864751816022,0.9602995962494838,0.9615422096121751,0.9617481971072773,-0.23999999999999977,0.9612809517763659,0.9610936562416947,0.9614784212216843,0.9617279665862606,-0.9000000000000004,0.9625481410844776,0.9618683237423883,0.9621124837063075,0.9623520067132665,-2.3999999999999986,0.9641335074066029,0.9483490723382659,0.9607560732892252,0.9617357498087956,-2.3999999999999986,0.9566748834040757,0.9718040235611082,0.9616377138260698,0.9616830973917017
48,-0.16000000000000014,0.9631460735311761,0.9608056245033988,0.961607621307449,0.9617440806977424,-0.16000000000000014,0.9614751281121069,0.9613399566768147,0.9615650853415709,0.9617305709286903,-0.6000000000000014,0.96249043082831,0.961845736948067,0.9620354554325314,0.9622232812803362,-1.5999999999999943,0.9636182426627157,0.9537299122340278,0.9610481198507635,0.9617357498088004,-1.5999999999999943,0.9586409305676505,0.96940224028516,0.9616265244420537,0.9617008676231295
49,-0.08000000000000007,0.9624624490367854,0.9612844717829286,0.9616721338012035,0.9617399316720615,-0.08000000000000007,0.9616267418610154,0.9615540548981931,0.9616508609046452,0.9617331653657796,-0.3000000000000007,0.9622194863100044,0.9618015754274855,0.9619098009961506,0.9620178393009291,-0.7999999999999972,0.962818767005456,0.9581994076004046,0.9613752191630306,0.9617357498087735,-0.7999999999999972,0.9603296481657848,0.9660371013304401,0.9616591517104763,0.961718418422826
50,0.0,0.9617357498087762,0.9617357498087762,0.9617357498087762,0.9617357498087762,0.0,0.9617357498087762,0.9617357498087762,0.9617357498087762,0.9617357498087762,0.0,0.9617357498087762,0.9617357498087762,0.9617357498087762,0.9617357498087762,0.0,0.9617357498087762,0.9617357498087762,0.9617357498087762,0.9617357498087762,0.0,0.9617357498087762,0.9617357498087762,0.9617357498087762,0.9617357498087762
